,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
36825,7100,0.465434634,0,0,0,SEDAN,4,M,C,4
36826,4100,0.681724846,0,0,0,SEDAN,4,F,D,4
36827,7700,0.465434634,0,0,0,SEDAN,4,M,C,6
36828,13700,0.465434634,0,0,0,UTE,3,M,D,5
36829,7300,0.465434634,0,0,0,SEDAN,4,M,C,6
36830,5500,0.465434634,0,0,0,SEDAN,4,F,A,3
36831,20300,0.533880904,0,0,0,MIBUS,4,M,B,2
36832,25500,0.681724846,0,0,0,SEDAN,1,M,E,5
36833,20400,0.470910335,0,0,0,HBACK,1,F,C,3
36834,7600,0.470910335,0,0,0,HBACK,4,F,A,5
36835,19800,0.533880904,0,0,0,HBACK,2,F,B,3
36836,10200,0.531143053,0,0,0,SEDAN,3,M,B,4
36837,18700,0.468172485,0,0,0,SEDAN,2,M,A,3
36838,21700,0.060232717,0,0,0,SEDAN,1,F,B,4
36839,7100,0.090349076,0,0,0,HBACK,3,M,A,6
36840,15800,0.528405202,0,0,0,HBACK,2,F,A,6
36841,46700,0.566735113,0,0,0,STNWG,1,F,D,4
36842,9400,0.528405202,0,0,0,HBACK,3,F,E,3
36843,10700,0.470910335,0,0,0,SEDAN,4,F,E,5
36844,19600,0.090349076,1,1,1584.969997,SEDAN,2,M,A,2
36845,5500,0.470910335,0,0,0,SEDAN,4,F,A,6
36846,15490,0.528405202,0,0,0,HBACK,1,F,B,3
36847,10600,0.470910335,0,0,0,SEDAN,3,F,C,6
36848,16700,0.038329911,0,0,0,SEDAN,1,F,F,4
36849,42700,0.722792608,0,0,0,STNWG,2,F,E,3
36850,27300,0.10403833,0,0,0,HDTOP,2,M,C,4
36851,17400,0.03559206,0,0,0,SEDAN,2,F,D,3
36852,10100,0.465434634,0,0,0,HBACK,3,F,A,6
36853,10000,0.528405202,0,0,0,HBACK,4,F,A,3
36854,8200,0.465434634,0,0,0,SEDAN,4,F,A,6
36855,12700,0.533880904,0,0,0,STNWG,4,M,C,3
36856,21800,0.533880904,0,0,0,STNWG,3,M,F,3
36857,3900,0.465434634,0,0,0,SEDAN,4,F,C,5
36858,4900,0.465434634,0,0,0,TRUCK,4,F,D,6
36859,13700,0.698151951,0,0,0,SEDAN,2,F,B,5
36860,4500,0.331279945,0,0,0,SEDAN,4,F,C,2
36861,18900,0.465434634,0,0,0,STNWG,4,M,C,4
36862,18300,0.295687885,0,0,0,HBACK,1,M,C,2
36863,13500,0.468172485,0,0,0,STNWG,4,M,E,4
36864,13300,0.076659822,0,0,0,SEDAN,3,M,B,3
36865,16600,0.470910335,0,0,0,SEDAN,2,F,D,4
36866,22800,0.533880904,0,0,0,SEDAN,2,F,B,5
36867,16000,0.468172485,0,0,0,SEDAN,1,M,C,4
36868,11600,0.465434634,0,0,0,HBACK,2,F,A,4
36869,4100,0.465434634,0,0,0,HBACK,4,F,B,4
36870,11900,0.681724846,0,0,0,STNWG,4,M,C,3
36871,13200,0.295687885,0,0,0,STNWG,4,F,A,4
36872,4300,0.303901437,0,0,0,HBACK,4,F,B,5
36873,21700,0.468172485,0,0,0,STNWG,3,M,C,4
36874,36800,0.038329911,0,0,0,STNWG,2,M,D,2
36875,10700,0.465434634,0,0,0,SEDAN,4,M,C,6
36876,23000,0.533880904,0,0,0,STNWG,3,F,A,2
36877,57000,0.470910335,0,0,0,STNWG,1,F,A,5
36878,30600,0.662559891,0,0,0,STNWG,3,F,B,4
36879,11300,0.470910335,0,0,0,HBACK,3,F,E,4
36880,8700,0.454483231,0,0,0,UTE,4,M,C,3
36881,8300,0.908966461,0,0,0,STNWG,4,M,A,2
36882,12300,0.34770705,0,0,0,MIBUS,4,F,B,3
36883,15000,0.301163587,0,0,0,STNWG,4,M,A,2
36884,10400,0.470910335,0,0,0,SEDAN,3,F,C,3
36885,13300,0.6954141,0,0,0,STNWG,3,F,A,3
36886,15700,0.470910335,1,1,467.8499994,SEDAN,2,M,B,4
36887,3500,0.470910335,0,0,0,SEDAN,4,F,F,4
36888,17600,0.470910335,0,0,0,SEDAN,3,M,B,4
36889,8500,0.528405202,0,0,0,HBACK,3,F,C,4
36890,27300,0.303901437,0,0,0,STNWG,2,F,B,4
36891,14700,0.678986995,0,0,0,HBACK,2,F,B,2
36892,14000,0.292950034,0,0,0,HDTOP,3,M,A,3
36893,16600,0.249144422,0,0,0,SEDAN,2,F,E,3
36894,23100,0.06844627,0,0,0,STNWG,3,M,E,2
36895,19100,0.468172485,0,0,0,HDTOP,4,M,A,3
36896,7100,0.531143053,0,0,0,SEDAN,4,F,B,2
36897,5100,0.468172485,0,0,0,SEDAN,4,F,C,4
36898,13500,0.010951403,0,0,0,HBACK,3,F,A,2
36899,9000,0.468172485,0,0,0,HBACK,3,F,B,5
36900,15600,0.468172485,0,0,0,HBACK,3,F,A,1
36901,11500,0.465434634,0,0,0,HBACK,2,F,B,4
36902,20900,0.158795346,1,1,442.27,SEDAN,1,M,D,5
36903,33900,0.462696783,0,0,0,STNWG,3,M,E,1
36904,16700,0.251882272,0,0,0,SEDAN,2,F,A,3
36905,22000,0.681724846,0,0,0,SEDAN,1,F,F,3
36906,8200,0.292950034,0,0,0,SEDAN,3,F,A,3
36907,40000,0.681724846,0,0,0,STNWG,3,M,B,3
36908,29900,0.465434634,0,0,0,STNWG,1,F,C,3
36909,7200,0.533880904,0,0,0,HBACK,3,F,C,5
36910,19200,0.465434634,0,0,0,STNWG,4,M,B,2
36911,11000,0.840520192,1,1,200,HBACK,3,F,A,4
36912,32800,0.681724846,0,0,0,STNWG,1,M,B,4
36913,13400,0.090349076,0,0,0,UTE,3,M,C,2
36914,4100,0.470910335,0,0,0,STNWG,4,F,C,3
36915,15300,0.082135524,0,0,0,HBACK,2,M,A,1
36916,20300,0.358658453,0,0,0,SEDAN,2,F,B,1
36917,4600,0.468172485,0,0,0,HBACK,4,F,C,5
36918,15200,0.698151951,0,0,0,HBACK,1,F,C,6
36919,16200,0.465434634,0,0,0,SEDAN,3,F,C,2
36920,15000,0.673511294,0,0,0,UTE,4,M,D,1
36921,10600,0.470910335,0,0,0,SEDAN,3,F,B,2
36922,9800,0.062970568,0,0,0,STNWG,3,M,E,5
36923,35200,0.468172485,0,0,0,HDTOP,2,M,D,4
36924,21200,0.470910335,0,0,0,HBACK,1,F,C,6
36925,7600,0.407939767,1,1,8178.349976,HBACK,4,F,C,4
36926,19200,0.470910335,0,0,0,STNWG,4,M,E,3
36927,19900,0.465434634,0,0,0,HDTOP,3,F,F,2
36928,10100,0.470910335,0,0,0,HBACK,3,M,A,3
36929,10000,0.525667351,1,1,200,SEDAN,3,F,A,2
36930,16100,0.021902806,0,0,0,HBACK,2,F,B,4
36931,14500,0.465434634,0,0,0,HBACK,2,F,B,6
36932,7700,0.569472964,0,0,0,HBACK,3,F,A,2
36933,7800,0.468172485,0,0,0,SEDAN,3,F,D,5
36934,7900,0.331279945,0,0,0,SEDAN,4,F,A,2
36935,10100,0.470910335,0,0,0,HBACK,2,F,C,1
36936,16600,0.470910335,0,0,0,STNWG,3,F,A,2
36937,25400,0.470910335,0,0,0,STNWG,3,F,F,2
36938,11800,0.698151951,0,0,0,HDTOP,4,F,B,4
36939,34900,0.698151951,0,0,0,STNWG,2,F,A,3
36940,16100,0.470910335,0,0,0,TRUCK,3,F,C,4
36941,26200,0.421629021,0,0,0,STNWG,2,F,C,4
36942,45800,0.292950034,0,0,0,STNWG,1,F,F,2
36943,15000,0.470910335,0,0,0,SEDAN,3,M,A,4
36944,3700,0.470910335,0,0,0,SEDAN,4,F,D,5
36945,10500,0.421629021,1,1,553.2399998,SEDAN,3,M,C,6
36946,18300,0.963723477,0,0,0,STNWG,4,F,D,3
36947,11500,0.470910335,0,0,0,HBACK,2,F,A,4
36948,10400,0.301163587,0,0,0,SEDAN,4,M,A,1
36949,14900,0.681724846,0,0,0,SEDAN,2,F,B,4
36950,17800,0.468172485,0,0,0,MIBUS,4,F,B,1
36951,18300,0.698151951,0,0,0,SEDAN,1,M,B,2
36952,12100,0.468172485,0,0,0,STNWG,3,M,A,3
36953,29700,0.468172485,0,0,0,SEDAN,2,F,B,4
36954,13700,0.531143053,0,0,0,PANVN,3,F,B,3
36955,17100,0.531143053,0,0,0,STNWG,3,F,C,4
36956,12800,0.468172485,0,0,0,HBACK,2,F,C,3
36957,47300,0.531143053,0,0,0,STNWG,1,M,E,5
36958,4500,0.396988364,0,0,0,HBACK,4,M,B,4
36959,7600,0.090349076,0,0,0,HBACK,3,F,C,2
36960,23700,0.421629021,0,0,0,MIBUS,3,F,B,5
36961,13000,0.698151951,0,0,0,HBACK,1,F,D,5
36962,17100,0.090349076,0,0,0,SEDAN,3,F,C,2
36963,15000,0.468172485,0,0,0,STNWG,3,F,D,4
36964,16800,0.468172485,0,0,0,STNWG,4,F,C,4
36965,24000,0.301163587,0,0,0,SEDAN,2,M,B,2
36966,40000,0.533880904,0,0,0,STNWG,3,F,C,4
36967,12500,0.375085558,0,0,0,SEDAN,3,M,B,3
36968,14500,0.372347707,0,0,0,UTE,3,F,C,2
36969,10000,0.465434634,0,0,0,HBACK,3,F,C,4
36970,9400,0.465434634,0,0,0,HBACK,3,M,C,6
36971,19700,0.533880904,0,0,0,STNWG,4,F,F,2
36972,18300,0.194387406,0,0,0,TRUCK,3,M,B,4
36973,35200,0.465434634,0,0,0,STNWG,2,M,E,5
36974,6400,0.210814511,0,0,0,HBACK,4,F,E,3
36975,18600,0.533880904,0,0,0,STNWG,4,F,E,3
36976,21700,0.03559206,0,0,0,SEDAN,2,F,C,3
36977,15000,0.533880904,0,0,0,UTE,4,F,F,3
36978,33990,0.635181383,0,0,0,STNWG,1,F,B,3
36979,17600,0.465434634,0,0,0,HBACK,2,F,B,4
36980,14800,0.465434634,0,0,0,SEDAN,2,M,B,6
36981,11100,0.038329911,0,0,0,SEDAN,3,M,A,6
36982,14900,0.963723477,0,0,0,SEDAN,2,M,C,3
36983,23200,0.284736482,0,0,0,SEDAN,1,F,C,1
36984,28900,0.678986995,0,0,0,STNWG,3,M,D,1
36985,32600,0.038329911,0,0,0,STNWG,2,M,D,4
36986,9300,0.295687885,0,0,0,SEDAN,3,M,A,5
36987,12300,0.27926078,0,0,0,HBACK,1,F,B,3
36988,11300,0.038329911,0,0,0,STNWG,4,F,D,3
36989,20980,0.678986995,0,0,0,HBACK,1,F,A,4
36990,18700,0.03559206,0,0,0,SEDAN,1,F,B,4
36991,22500,0.908966461,1,1,4942.509995,SEDAN,2,F,E,4
36992,26100,0.908966461,1,1,794.7799988,SEDAN,2,M,C,4
36993,6200,0.038329911,0,0,0,SEDAN,4,M,C,3
36994,17700,0.936344969,0,0,0,STNWG,4,F,C,4
36995,13500,0.038329911,0,0,0,HBACK,2,F,C,2
36996,18900,0.908966461,0,0,0,SEDAN,2,F,B,2
36997,4100,0.999315537,0,0,0,STNWG,4,M,B,2
36998,24400,0.021902806,0,0,0,MIBUS,3,F,C,3
36999,19200,0.038329911,0,0,0,SEDAN,2,F,B,2
37000,15000,0.019164956,0,0,0,HBACK,1,F,E,5
37001,18300,0.6954141,1,1,2774.879997,STNWG,3,M,E,3
37002,10500,0.678986995,1,1,2236.649998,SEDAN,4,M,B,2
37003,5900,0.678986995,0,0,0,SEDAN,4,F,C,2
37004,7600,0.985626283,0,0,0,SEDAN,4,M,A,1
37005,4600,0.210814511,0,0,0,SEDAN,4,F,C,2
37006,15100,0.090349076,0,0,0,SEDAN,2,F,C,5
37007,36100,0.76659822,0,0,0,TRUCK,2,M,E,2
37008,15600,0.062970568,0,0,0,SEDAN,2,F,C,2
37009,27700,0.038329911,0,0,0,TRUCK,1,M,E,4
37010,6800,0.366872006,0,0,0,HBACK,4,M,F,2
37011,49100,0.254620123,0,0,0,SEDAN,3,M,A,5
37012,11100,0.038329911,0,0,0,HBACK,3,F,A,2
37013,14700,0.678986995,0,0,0,HBACK,2,F,A,3
37014,12700,0.038329911,0,0,0,SEDAN,3,F,B,2
37015,7600,0.093086927,0,0,0,SEDAN,3,M,B,5
37016,13990,0.960985626,0,0,0,HBACK,1,F,D,3
37017,14300,0.090349076,0,0,0,SEDAN,2,F,E,2
37018,14000,0.038329911,0,0,0,HBACK,1,F,C,2
37019,7200,0.960985626,1,1,717.2399902,HBACK,4,F,C,2
37020,21800,0.936344969,1,1,394.4299998,HBACK,3,F,B,3
37021,9300,0.062970568,0,0,0,SEDAN,3,F,A,5
37022,12300,0.087611225,0,0,0,HBACK,2,M,C,5
37023,13800,0.366872006,0,0,0,HBACK,4,F,C,4
37024,5400,0.090349076,0,0,0,SEDAN,4,M,B,2
37025,21900,0.038329911,0,0,0,UTE,3,M,B,1
37026,17500,0.038329911,0,0,0,HBACK,1,F,C,4
37027,18900,0.180698152,0,0,0,UTE,2,F,C,5
37028,14500,0.180698152,0,0,0,STNWG,4,F,D,2
37029,8800,0.399726215,0,0,0,UTE,4,F,F,3
37030,15700,0.062970568,0,0,0,HBACK,2,F,B,2
37031,26200,0.982888433,0,0,0,SEDAN,1,F,B,2
37032,27500,0.720054757,0,0,0,STNWG,3,M,A,3
37033,11100,0.153319644,0,0,0,COUPE,3,F,B,5
37034,13400,0.936344969,0,0,0,SEDAN,3,M,C,3
37035,28600,0.845995893,0,0,0,TRUCK,2,M,E,4
37036,17900,0.079397673,0,0,0,HBACK,1,M,A,4
37037,20600,0.459958932,0,0,0,UTE,4,M,F,3
37038,26000,0.936344969,0,0,0,TRUCK,2,F,D,2
37039,3700,0.706365503,0,0,0,SEDAN,4,F,B,2
37040,26600,0.435318275,0,0,0,STNWG,2,F,A,3
37041,25600,0.908966461,0,0,0,MIBUS,2,M,B,2
37042,18200,0.03559206,0,0,0,HBACK,1,M,A,1
37043,17600,0.407939767,0,0,0,UTE,2,M,C,3
37044,31600,0.396988364,0,0,0,UTE,2,M,B,2
37045,15700,0.824093087,0,0,0,HBACK,2,F,B,3
37046,3500,0.090349076,0,0,0,SEDAN,4,F,C,2
37047,10000,0.785763176,1,1,200,HBACK,3,F,A,4
37048,8500,0.517453799,0,0,0,HBACK,3,F,A,4
37049,14400,0.936344969,0,0,0,HBACK,1,M,B,4
37050,39300,0.161533196,0,0,0,STNWG,3,M,E,6
37051,7900,0.030116359,0,0,0,SEDAN,3,M,A,5
37052,3500,0.090349076,0,0,0,SEDAN,4,F,A,5
37053,17000,0.057494867,0,0,0,SEDAN,1,F,F,1
37054,7700,0.03559206,0,0,0,HBACK,3,F,C,4
37055,19400,0.169746749,0,0,0,HBACK,3,F,C,2
37056,15200,0.837782341,0,0,0,SEDAN,3,M,E,4
37057,7400,0.010951403,1,1,4974.809998,SEDAN,4,F,E,5
37058,8300,0.093086927,0,0,0,HBACK,3,M,C,3
37059,19700,0.908966461,0,0,0,HBACK,1,M,A,3
37060,25800,0.03559206,0,0,0,SEDAN,1,F,A,5
37061,10500,0.090349076,0,0,0,SEDAN,3,F,A,2
37062,19300,0.03559206,0,0,0,HDTOP,3,M,D,2
37063,16700,0.254620123,0,0,0,SEDAN,2,M,C,5
37064,8000,0.936344969,0,0,0,UTE,4,M,A,2
37065,21700,0.062970568,0,0,0,SEDAN,2,F,A,5
37066,22000,0.837782341,0,0,0,STNWG,3,F,E,5
37067,10300,0.295687885,0,0,0,SEDAN,3,F,F,2
37068,14200,0.265571526,0,0,0,HBACK,1,M,C,6
37069,51990,0.087611225,0,0,0,STNWG,1,M,C,4
37070,11800,0.03559206,0,0,0,STNWG,4,M,C,2
37071,16000,0.837782341,0,0,0,SEDAN,3,M,F,4
37072,18600,0.837782341,0,0,0,SEDAN,2,F,A,5
37073,25000,0.837782341,0,0,0,STNWG,2,F,D,6
37074,11800,0.837782341,0,0,0,TRUCK,3,M,A,4
37075,3100,0.054757016,1,1,200,HBACK,4,F,C,2
37076,18200,0.060232717,0,0,0,SEDAN,1,M,C,5
37077,16500,0.095824778,0,0,0,HBACK,2,F,C,4
37078,23200,0.845995893,0,0,0,HDTOP,2,F,E,5
37079,9700,0.963723477,0,0,0,HBACK,3,F,B,2
37080,13800,0.501026694,0,0,0,HBACK,2,M,C,3
37081,18600,0.090349076,0,0,0,SEDAN,2,F,A,5
37082,14400,0.59137577,1,1,379.1499996,UTE,3,M,C,1
37083,17500,0.03559206,0,0,0,SEDAN,1,M,A,2
37084,9600,0.845995893,0,0,0,SEDAN,3,F,E,3
37085,9900,0.057494867,0,0,0,SEDAN,3,M,B,3
37086,22000,0.837782341,0,0,0,STNWG,3,F,D,6
37087,12900,0.27926078,0,0,0,HBACK,2,M,B,4
37088,9100,0.062970568,0,0,0,HBACK,3,F,A,4
37089,31000,0.153319644,0,0,0,UTE,2,F,B,4
37090,28400,0.6954141,0,0,0,MIBUS,3,F,A,4
37091,27200,0.295687885,0,0,0,STNWG,2,F,A,3
37092,15200,0.692676249,0,0,0,HBACK,1,M,C,2
37093,7000,0.295687885,0,0,0,HBACK,4,F,D,4
37094,10900,0.465434634,0,0,0,SEDAN,4,M,C,3
37095,11100,0.134154689,0,0,0,COUPE,3,F,E,4
37096,10300,0.191649555,1,1,200,SEDAN,3,F,C,5
37097,11400,0.405201917,0,0,0,HBACK,2,F,B,4
37098,32200,0.366872006,0,0,0,STNWG,3,M,C,2
37099,15000,0.692676249,0,0,0,HBACK,3,F,B,2
37100,18600,0.407939767,0,0,0,HBACK,1,M,A,3
37101,27500,0.161533196,0,0,0,STNWG,2,F,A,3
37102,3400,0.377823409,0,0,0,HBACK,4,F,C,4
37103,13600,0.6954141,0,0,0,HBACK,3,M,D,4
37104,4300,0.287474333,0,0,0,HBACK,4,M,A,4
37105,23500,0.632443532,0,0,0,STNWG,4,M,F,5
37106,5400,0.83504449,0,0,0,HBACK,4,F,B,2
37107,17100,0.295687885,0,0,0,SEDAN,2,F,C,3
37108,21100,0.295687885,1,1,200,SEDAN,2,M,C,6
37109,16500,0.364134155,0,0,0,SEDAN,2,F,A,2
37110,8600,0.481861739,0,0,0,HBACK,3,F,B,4
37111,19900,0.292950034,0,0,0,HBACK,1,M,A,2
37112,11300,0.481861739,0,0,0,SEDAN,3,M,A,6
37113,11500,0.303901437,0,0,0,HBACK,4,M,A,4
37114,18000,0.6954141,0,0,0,SEDAN,2,F,A,3
37115,41400,0.407939767,0,0,0,STNWG,2,M,A,5
37116,22340,0.676249144,0,0,0,SEDAN,1,F,C,4
37117,16700,0.284736482,0,0,0,HDTOP,4,M,D,2
37118,23100,0.402464066,0,0,0,UTE,3,F,A,4
37119,17800,0.366872006,0,0,0,SEDAN,3,M,A,4
37120,8200,0.6954141,0,0,0,SEDAN,4,F,D,2
37121,18700,0.407939767,0,0,0,UTE,2,M,B,4
37122,30200,0.728268309,0,0,0,UTE,2,M,E,2
37123,33600,0.20807666,0,0,0,STNWG,2,F,C,2
37124,16700,0.646132786,0,0,0,STNWG,2,M,B,1
37125,26900,0.635181383,0,0,0,UTE,2,M,F,2
37126,35100,0.676249144,0,0,0,STNWG,2,M,D,4
37127,10000,0.364134155,0,0,0,HBACK,2,F,D,1
37128,9900,0.481861739,0,0,0,UTE,4,M,E,4
37129,34500,0.303901437,0,0,0,UTE,2,F,E,2
37130,17500,0.59137577,0,0,0,SEDAN,2,F,F,2
37131,14100,0.295687885,0,0,0,HBACK,2,F,C,1
37132,13900,0.6954141,0,0,0,HBACK,1,F,C,5
37133,27800,0.295687885,0,0,0,STNWG,3,M,B,5
37134,6500,0.407939767,0,0,0,HBACK,4,M,C,2
37135,29200,0.229979466,0,0,0,STNWG,1,F,D,2
37136,9100,0.087611225,0,0,0,HBACK,3,F,B,1
37137,10100,0.407939767,0,0,0,MIBUS,4,M,C,4
37138,21200,0.295687885,0,0,0,TRUCK,3,M,C,1
37139,17100,0.290212183,0,0,0,SEDAN,1,M,E,2
37140,10400,0.407939767,0,0,0,HBACK,3,F,B,4
37141,6900,0.295687885,0,0,0,SEDAN,4,F,B,1
37142,19100,0.34770705,0,0,0,STNWG,4,F,D,4
37143,16100,0.290212183,0,0,0,HBACK,1,F,F,4
37144,13400,0.854209446,0,0,0,SEDAN,3,F,B,2
37145,8500,0.632443532,1,1,890.4499989,HBACK,4,M,A,2
37146,4500,0.084873374,0,0,0,UTE,4,F,A,3
37147,4100,0.407939767,0,0,0,HBACK,4,F,A,4
37148,16143,0.676249144,0,0,0,HBACK,1,F,B,3
37149,7600,0.676249144,0,0,0,HBACK,3,F,B,1
37150,14000,0.295687885,0,0,0,HBACK,1,F,A,4
37151,18600,0.405201917,0,0,0,HBACK,1,F,A,4
37152,17100,0.407939767,1,1,200,SEDAN,2,F,C,2
37153,10000,0.399726215,0,0,0,SEDAN,4,F,B,5
37154,17400,0.303901437,0,0,0,UTE,2,M,E,6
37155,12200,0.6954141,0,0,0,HBACK,2,F,D,4
37156,17643,0.676249144,0,0,0,HBACK,1,F,B,4
37157,7800,0.407939767,0,0,0,HBACK,3,F,A,3
37158,33700,0.366872006,0,0,0,UTE,1,M,E,3
37159,17000,0.295687885,0,0,0,STNWG,3,F,D,4
37160,3700,0.676249144,0,0,0,PANVN,4,M,A,4
37161,11400,0.407939767,0,0,0,HBACK,2,F,B,2
37162,15300,0.632443532,0,0,0,SEDAN,3,F,A,2
37163,19800,0.780287474,0,0,0,HBACK,1,F,E,2
37164,29000,0.060232717,0,0,0,SEDAN,1,F,A,4
37165,14000,0.057494867,0,0,0,HBACK,2,F,B,2
37166,14200,0.689938398,0,0,0,SEDAN,3,M,C,3
37167,10000,0.366872006,0,0,0,HBACK,3,F,C,5
37168,3700,0.295687885,0,0,0,SEDAN,4,F,B,1
37169,29900,0.402464066,0,0,0,STNWG,2,M,C,2
37170,42600,0.262833676,0,0,0,STNWG,3,M,D,3
37171,10400,0.747433265,0,0,0,HBACK,2,F,C,3
37172,7200,0.010951403,0,0,0,SEDAN,4,F,B,3
37173,13700,0.364134155,0,0,0,HBACK,1,F,A,1
37174,13800,0.59137577,0,0,0,STNWG,4,F,F,1
37175,32000,0.153319644,0,0,0,SEDAN,1,M,B,2
37176,11100,0.845995893,0,0,0,TRUCK,4,M,E,5
37177,18600,0.164271047,0,0,0,HBACK,2,F,B,2
37178,13900,0.837782341,0,0,0,HBACK,2,F,B,5
37179,36300,0.295687885,0,0,0,UTE,1,F,F,2
37180,10200,0.295687885,0,0,0,HBACK,3,F,B,2
37181,11000,0.153319644,0,0,0,SEDAN,3,F,C,5
37182,40000,0.6954141,1,1,950.869997,STNWG,2,M,E,1
37183,22900,0.676249144,0,0,0,SEDAN,1,F,D,5
37184,12800,0.295687885,0,0,0,STNWG,4,M,C,5
37185,12800,0.676249144,0,0,0,HBACK,3,F,C,1
37186,13990,0.999315537,1,2,582.6899997,HBACK,1,F,A,3
37187,8800,0.407939767,0,0,0,MIBUS,4,F,C,1
37188,26600,0.366872006,0,0,0,SEDAN,1,F,A,6
37189,23000,0.676249144,0,0,0,SEDAN,2,M,C,6
37190,33000,0.150581793,0,0,0,STNWG,2,F,B,3
37191,42100,0.676249144,0,0,0,STNWG,1,F,C,3
37192,12800,0.6954141,0,0,0,STNWG,4,M,E,3
37193,9100,0.388774812,0,0,0,HBACK,3,M,A,3
37194,11900,0.095824778,0,0,0,STNWG,4,M,C,3
37195,12200,0.59137577,0,0,0,SEDAN,3,M,B,3
37196,48600,0.098562628,0,0,0,STNWG,1,F,E,2
37197,31000,0.295687885,0,0,0,STNWG,1,M,D,4
37198,5400,0.364134155,0,0,0,HBACK,4,F,A,1
37199,16300,0.295687885,0,0,0,SEDAN,2,F,C,4
37200,8100,0.153319644,0,0,0,SEDAN,3,M,D,4
37201,13400,0.407939767,0,0,0,HBACK,2,F,B,2
37202,11100,0.153319644,0,0,0,HBACK,2,F,C,6
37203,31100,0.161533196,0,0,0,STNWG,2,F,A,3
37204,16500,0.295687885,0,0,0,TRUCK,4,M,F,2
37205,17600,0.481861739,0,0,0,HBACK,2,F,C,1
37206,25600,0.295687885,0,0,0,SEDAN,2,M,A,4
37207,43490,0.34770705,0,0,0,UTE,1,F,D,3
37208,19400,0.366872006,0,0,0,SEDAN,2,F,E,1
37209,5200,0.536618754,0,0,0,SEDAN,4,F,B,2
37210,47200,0.287474333,0,0,0,TRUCK,1,M,B,4
37211,7000,0.462696783,0,0,0,SEDAN,4,F,D,4
37212,6500,0.462696783,0,0,0,SEDAN,4,M,B,6
37213,11400,0.462696783,0,0,0,SEDAN,3,F,E,4
37214,16700,0.462696783,0,0,0,STNWG,4,M,D,6
37215,3800,0.462696783,0,0,0,HBACK,4,F,A,5
37216,13000,0.536618754,0,0,0,HBACK,2,M,D,5
37217,14500,0.462696783,0,0,0,HBACK,2,F,A,6
37218,19400,0.462696783,0,0,0,HBACK,1,F,B,4
37219,16600,0.462696783,0,0,0,SEDAN,2,M,C,5
37220,40300,0.462696783,0,0,0,STNWG,2,M,D,6
37221,6500,0.462696783,0,0,0,HBACK,4,M,C,3
37222,17400,0.292950034,0,0,0,HBACK,2,F,C,5
37223,14100,0.999315537,0,0,0,SEDAN,2,F,B,6
37224,11700,0.462696783,0,0,0,SEDAN,4,F,B,4
37225,28700,0.462696783,0,0,0,STNWG,3,M,D,6
37226,16900,0.366872006,0,0,0,SEDAN,1,M,C,2
37227,3900,0.306639288,0,0,0,SEDAN,4,M,B,3
37228,6800,0.536618754,0,0,0,HBACK,4,M,C,4
37229,6500,0.481861739,1,2,400,SEDAN,4,M,C,4
37230,11400,0.462696783,0,0,0,SEDAN,3,F,B,5
37231,17200,0.536618754,0,0,0,SEDAN,2,M,A,6
37232,14400,0.229979466,0,0,0,SEDAN,3,M,C,1
37233,7500,0.295687885,0,0,0,HBACK,3,F,C,5
37234,8500,0.462696783,0,0,0,UTE,3,M,D,5
37235,19300,0.366872006,0,0,0,SEDAN,1,F,B,4
37236,13700,0.462696783,0,0,0,HBACK,1,F,C,4
37237,43490,0.596851472,1,1,200,UTE,1,M,B,3
37238,4000,0.462696783,0,0,0,TRUCK,4,M,B,5
37239,7700,0.295687885,0,0,0,HBACK,3,F,A,1
37240,14000,0.462696783,0,0,0,TRUCK,2,F,B,4
37241,18600,0.462696783,0,0,0,HBACK,1,F,C,6
37242,30800,0.462696783,0,0,0,STNWG,1,M,C,5
37243,15700,0.462696783,0,0,0,SEDAN,2,F,C,2
37244,14280,0.676249144,0,0,0,HBACK,1,M,A,4
37245,7700,0.462696783,0,0,0,HBACK,4,F,A,6
37246,29500,0.295687885,0,0,0,STNWG,1,F,E,6
37247,12400,0.536618754,0,0,0,SEDAN,3,M,E,4
37248,18300,0.676249144,0,0,0,HBACK,1,F,B,3
37249,17600,0.462696783,0,0,0,SEDAN,2,F,C,6
37250,14800,0.295687885,0,0,0,HBACK,1,F,C,3
37251,27500,0.536618754,0,0,0,STNWG,2,M,B,5
37252,9100,0.462696783,0,0,0,HBACK,3,F,B,5
37253,6600,0.462696783,0,0,0,SEDAN,4,F,E,6
37254,32500,0.536618754,0,0,0,STNWG,2,M,C,5
37255,8000,0.845995893,0,0,0,HBACK,3,M,D,3
37256,6100,0.462696783,0,0,0,STNWG,4,F,D,4
37257,23800,0.462696783,0,0,0,SEDAN,1,F,B,5
37258,30400,0.536618754,0,0,0,UTE,2,M,B,3
37259,13700,0.6954141,0,0,0,HBACK,1,F,A,3
37260,18200,0.292950034,0,0,0,SEDAN,2,M,C,2
37261,16000,0.462696783,0,0,0,HDTOP,3,M,C,2
37262,29200,0.295687885,0,0,0,STNWG,3,F,C,1
37263,11700,0.303901437,0,0,0,HBACK,2,F,C,3
37264,4100,0.462696783,0,0,0,HBACK,4,F,A,4
37265,33000,0.462696783,0,0,0,STNWG,2,M,E,5
37266,15490,0.536618754,0,0,0,HBACK,1,F,A,2
37267,19600,0.462696783,0,0,0,SEDAN,1,F,B,1
